Airport_Type,Airport_Name,Country,Airport_Code,Longitude,Latitude,Country_Name
small_airport,Utirik Airport,MH,UTK,169.852005,11.222,Marshall Islands
small_airport,Ocean Reef Club Airport,US,OCA,-80.27480316,25.3253994,United States
small_airport,Pilot Station Airport,US,PQS,-162.899994,61.934601,United States
small_airport,Crested Butte Airpark,US,CSE,-106.928341,38.851918,United States
small_airport,LBJ Ranch Airport,US,JCY,-98.62249756,30.25180054,United States
small_airport,Metropolitan Airport,US,PMX,-72.31140137,42.22330093,United States
seaplane_base,Loring Seaplane Base,US,WLR,-131.6369934,55.60129929,United States
small_airport,Nunapitchuk Airport,US,NUP,-162.440454,60.905591,United States
seaplane_base,Port Alice Seaplane Base,US,PTC,-133.597,55.803,United States
small_airport,Icy Bay Airport,US,ICY,-141.6620026,59.96900177,United States
seaplane_base,Port Protection Seaplane Base,US,PPV,-133.6100006,56.3288002,United States
small_airport,Kalakaket Creek AS Airport,US,KKK,-156.8203926,64.4166257,United States
small_airport,Dunsmuir Muni-Mott Airport,US,MHS,-122.272003,41.263199,United States
small_airport,Chase Field Industrial Airport,US,NIR,-97.661917,28.362444,United States
small_airport,Grand Canyon Bar Ten Airstrip,US,GCT,-113.231159,36.258614,United States
seaplane_base,Ellamar Seaplane Base,US,ELW,-146.704038,60.893818,United States
small_airport,Lime Village Airport,US,LVD,-155.4400024,61.35910034,United States
small_airport,Hog River Airport,US,HGZ,-155.6690063,66.2161026,United States
small_airport,Ed-Air Airport,US,OTN,-87.49970245,38.85139847,United States
small_airport,Telida Airport,US,TLF,-153.2689972,63.39390182,United States
small_airport,Eagle Air Park,US,BZT,-95.57969666,28.98220062,United States
seaplane_base,Entrance Island Seaplane Base,US,HBH,-133.43848,57.412201,United States
seaplane_base,False Island Seaplane Base,US,FAK,-135.2129974,57.53219986,United States
small_airport,Blakely Island Airport,US,BYW,-122.8259964,48.57899857,United States
small_airport,Drift River Airport,US,DRF,-152.1620026,60.58890152,United States
small_airport,Rinkenberger Restricted Landing Area,US,BDF,-89.61569977,41.23089981,United States
small_airport,Roy Otten Memorial Airfield,US,VRS,-92.87519836,38.42779922,United States
seaplane_base,Golden Horn Lodge Seaplane Base,US,GDH,-158.875,59.74700165,United States
small_airport,Atmautluak Airport,US,ATT,-162.272995,60.866699,United States
small_airport,Livengood Camp Airport,US,LIV,-148.6534,65.467,United States
small_airport,Pedro Bay Airport,US,PDB,-154.1239929,59.78960037,United States
small_airport,Ouzinkie Airport,US,KOZ,-152.496715,57.925362,United States
small_airport,Tununak Airport,US,TNK,-165.2720032,60.57550049,United States
closed,Ben Bruce Memorial Airpark,US,EVA,-94.07350159,30.32099915,United States
seaplane_base,Hyder Seaplane Base,US,WHD,-130.009975,55.903324,United States
small_airport,Minto Al Wright Airport,US,MNT,-149.369995,65.1437,United States
seaplane_base,Tokeen Seaplane Base,US,TKI,-133.3269959,55.93709946,United States
medium_airport,Aleknagik / New Airport,US,WKK,-158.6179962,59.2826004,United States
seaplane_base,Ketchikan Harbor Seaplane Base,US,WFB,-131.677002,55.349899,United States
small_airport,Naknek Airport,US,NNK,-157.0200043,58.73289871,United States
seaplane_base,Lake Brooks Seaplane Base,US,BKF,-155.7769928,58.55479813,United States
small_airport,Southern Seaplane Airport,US,BCS,-90.02220154,29.86610031,United States
heliport,Catalina Air-Sea Terminal Heliport,US,SPQ,-118.2750015,33.74919891,United States
heliport,East 34th Street Heliport,US,TSS,-73.9720993,40.74259949,United States
seaplane_base,New York Skyports Inc Seaplane Base,US,QNY,-73.9729,40.734001,United States
small_airport,Earl Henry Airport,US,BWL,-97.31700134,36.79589844,United States
seaplane_base,Yes Bay Lodge Seaplane Base,US,WYB,-131.8009949,55.91630173,United States
small_airport,Center Island Airport,US,CWS,-122.8320007,48.49010086,United States
small_airport,Tatitlek Airport,US,TEK,-146.690297,60.871449,United States
small_airport,Pine Island Airport,US,DUF,-75.78849792,36.25350189,United States
small_airport,Stuart Island Airpark,US,SSW,-123.1760025,48.67290115,United States
small_airport,Fort Bragg Airport,US,FOB,-123.7959976,39.47430038,United States
seaplane_base,Port of Poulsbo Marina Moorage Seaplane Base,US,PUL,-122.6470032,47.73400116,United States
heliport,Century City Heliport,US,CCD,-118.4179993,34.06079865,United States
seaplane_base,Meyers Chuck Seaplane Base,US,WMK,-132.2550049,55.73960114,United States
small_airport,Maxson Airfield,US,AXB,-75.90034,44.312002,United States
small_airport,Reese Airpark,US,REE,-102.0370026,33.59030151,United States
small_airport,Waldron Airstrip,US,WDN,-123.017998,48.7118,United States
seaplane_base,Whale Pass Seaplane Float Harbor Facility,US,WWP,-133.121994,56.116299,United States
small_airport,Chuathbaluk Airport,US,CHU,-159.216003,61.579102,United States
small_airport,Ugashik Airport,US,UGS,-157.3990021,57.5279007,United States
small_airport,Marlboro Airport,US,MXG,-71.509002,42.343201,United States
seaplane_base,Philadelphia Seaplane Base,US,PSQ,-75.29959869,39.85900116,United States
small_airport,Levelock Airport,US,KLL,-156.8589935,59.12810135,United States
seaplane_base,Saginaw Seaplane Base,US,SGW,-134.1580048,56.88629913,United States
small_airport,Tuntutuliak Airport,US,WTL,-162.6670074,60.33530045,United States
small_airport,Twin Hills Airport,US,TWA,-160.272995,59.07559967,United States
small_airport,Chignik Lake Airport,US,KCQ,-158.7749939,56.25500107,United States
small_airport,Adado Airport,SO,AAD,46.6375,6.095802,Somalia
small_airport,Atkamba Airport,PG,ABP,141.0952778,-6.065555556,Papua New Guinea
closed,Abau Airport,PG,ABW,148.7389,-10.1956,Papua New Guinea
heliport,Andorra la Vella Heliport,AD,ALV,1.533551,42.511174,Andorra
small_airport,Andakombe Airport,PG,ADC,145.7447222,-7.137222222,Papua New Guinea
small_airport,El Daein Airport,SD,ADV,26.1186,11.4023,Sudan
seaplane_base,Jebel Ali Seaplane Base,AE,DJH,55.023796,24.988967,United Arab Emirates
small_airport,Adareil Airport,SD,AEE,32.95944444,10.05361111,Sudan
heliport,Algeciras Heliport,ES,AEI,-5.441118,36.12888,Spain
small_airport,Aseki Airport,PG,AEK,146.1938667,-7.350804856,Papua New Guinea
small_airport,Ar Horqin Airport,CN,AEQ,120.15958,43.87042,China
small_airport,Orūzgān Airport,AF,URZ,66.63089752,32.90299988,Afghanistan
small_airport,Salerno Airport,AF,OLR,69.9561,33.3638,Afghanistan
seaplane_base,Kondavattavana Tank Seaplane Base,LK,AFK,81.644,7.284,Sri Lanka
small_airport,Afore Airstrip,PG,AFR,148.3908333,-9.142222222,Papua New Guinea
small_airport,Afutara Aerodrome,SB,AFT,160.9486111,-9.191388889,Solomon Islands
small_airport,Ulawa Airport,SB,RNA,161.9795465,-9.860543583,Solomon Islands
small_airport,Uru Harbour Airport,SB,ATD,161.011002,-8.87333,Solomon Islands
small_airport,Barakoma Airport,SB,VEV,156.7059937,-7.912779808,Solomon Islands
small_airport,Geva Airport,SB,GEF,156.5970001,-7.575829983,Solomon Islands
small_airport,Angoram Airport,PG,AGG,144.0738889,-4.055833333,Papua New Guinea
small_airport,Gwaunaru'u Airport,SB,AKS,160.682007,-8.70257,Solomon Islands
small_airport,Bellona/Anua Airport,SB,BNY,159.7983333,-11.30222222,Solomon Islands
small_airport,Choiseul Bay Airport,SB,CHY,156.396111,-6.711944,Solomon Islands
small_airport,Ballalae Airport,SB,BAS,155.886656,-6.990745,Solomon Islands
small_airport,Fera/Maringe Airport,SB,FRE,159.576996,-8.1075,Solomon Islands
medium_airport,Honiara International Airport,SB,HIR,160.0549927,-9.42800045,Solomon Islands
small_airport,Babanakira Airport,SB,MBU,159.8390045,-9.74750042,Solomon Islands
small_airport,Avu Avu Airport,SB,AVU,160.4105556,-9.868333333,Solomon Islands
small_airport,Ngorangora Airport,SB,IRA,161.897995,-10.44970036,Solomon Islands
small_airport,Santa Cruz/Graciosa Bay/Luova Airport,SB,SCZ,165.7949982,-10.72029972,Solomon Islands
medium_airport,Munda Airport,SB,MUA,157.2630005,-8.327969551,Solomon Islands
small_airport,Nusatupe Airport,SB,GZO,156.8639984,-8.097780228,Solomon Islands
small_airport,Mono Airport,SB,MNY,155.5650024,-7.416940212,Solomon Islands
small_airport,Parasi Airport,SB,PRS,161.4250031,-9.641670227,Solomon Islands
closed,Ontong Java Atoll Airstrip,SB,OTV,159.527778,-5.515,Solomon Islands
small_airport,Rennell/Tingoa Airport,SB,RNL,160.0630035,-11.53390026,Solomon Islands
small_airport,Sege Airport,SB,EGM,157.8760071,-8.578889847,Solomon Islands
small_airport,Santa Ana Airport,SB,NNB,162.454108,-10.847994,Solomon Islands
small_airport,Marau Airport,SB,RUS,160.8249969,-9.86166954,Solomon Islands
small_airport,Suavanao Airport,SB,VAO,158.7310028,-7.585559845,Solomon Islands
small_airport,Yandina Airport,SB,XYA,159.21841,-9.092816,Solomon Islands
small_airport,Kagua Airport,PG,AGK,143.8536111,-6.396388889,Papua New Guinea
small_airport,Kaghau Airport,SB,KGE,157.585,-7.3305,Solomon Islands
small_airport,Kukudu Airport,SB,KUE,156.94783,-8.0262,Solomon Islands
small_airport,Kwailabesi Airport,SB,KWS,160.775127,-8.360508,Solomon Islands
small_airport,Wanigela Airport,PG,AGL,149.1555556,-9.3375,Papua New Guinea
small_airport,Nana Airport,SB,NAZ,162.2049,-10.6758,Solomon Islands
small_airport,Ringi Cove Airport,SB,RIN,157.1430054,-8.126390457,Solomon Islands
small_airport,Ramata Airport,SB,RBV,157.6430054,-8.168060303,Solomon Islands
heliport,Tulaghi Heliport,SB,TLG,160.1491667,-9.108,Solomon Islands
small_airport,Argyle Downs Airport,AU,AGY,128.9245,-16.514,Australia
medium_airport,Hongyuan Airport,CN,AHJ,102.35224,32.53154,China
closed,Amchitka Army Airfield,US,AHT,179.2591667,51.37777778,United States
small_airport,Ambatolhy Airport,MG,AHY,45.535,-20.01583333,Madagascar
small_airport,Aiome Airport,PG,AIE,144.7307003,-5.145699978,Papua New Guinea
small_airport,Aiambak Airport,PG,AIH,141.2675,-7.342777778,Papua New Guinea
small_airport,Ailinglaplap Airok Airport,MH,AIC,168.8257,7.279422,Marshall Islands
small_airport,Chena Hot Springs Airport,US,CEX,-146.0469971,65.05180359,United States
small_airport,Solomon State Field,US,SOL,-164.4457,64.5605,United States
small_airport,Herendeen Bay Airport,US,HED,-160.8990021,55.80139923,United States
small_airport,Taylor Airport,US,TWE,-164.798996,65.6792984,United States
seaplane_base,Tikchik Lodge Seaplane Base,US,KTH,-158.477005,59.96319962,United States
seaplane_base,Naukati Bay Seaplane Base,US,NKI,-133.227994,55.849602,United States
small_airport,Lonely Air Station,US,LNI,-153.2420044,70.91069794,United States
small_airport,Candle 2 Airport,US,CDL,-161.9259949,65.90769959,United States
seaplane_base,Amook Bay Seaplane Base,US,AOS,-153.8150024,57.4715004,United States
small_airport,Bartletts Airport,US,BSZ,-157.352005,58.21620178,United States
small_airport,Boswell Bay Airport,US,BSW,-146.1459961,60.42309952,United States
small_airport,Zakuoma Airport,TD,AKM,19.81722222,10.89027778,Chad
small_airport,Sharpe Field,US,TGE,-85.77559662,32.4919014,United States
seaplane_base,Alitak Seaplane Base,US,ALZ,-154.2480011,56.8995018,United States
small_airport,Mar de Cortés International Airport,MX,PPE,-113.305177,31.351987,Mexico
small_airport,Alto Molocue Airport,MZ,AME,37.68138889,-15.61027778,Mozambique
small_airport,Ama Airport,PG,AMF,141.67,-4.101111111,Papua New Guinea
small_airport,Amanab Airport,PG,AMU,141.2143333,-3.586,Papua New Guinea
small_airport,Ambatomainty Airport,MG,AMY,45.62388889,-17.68666667,Madagascar
closed,Anuha Island Resort Airport,SB,ANH,160.225,-9.001388889,Solomon Islands
medium_airport,Nauru International Airport,NR,INU,166.919006,-0.547458,Nauru
small_airport,Angus Downs Airport,AU,ANZ,132.2748,-25.0325,Australia
small_airport,Andulo Airport,AO,ANL,16.71089935,-11.47229958,Angola
small_airport,Cangamba Airport,AO,CNZ,19.861099,-13.7106,Angola
small_airport,Dirico Airport,AO,DRC,20.76806068,-17.98192406,Angola
small_airport,Lumbala Airport,AO,GGC,22.5868206,-12.63987732,Angola
small_airport,Jamba Airport,AO,JMB,16.07014847,-14.6981926,Angola
small_airport,Capanda Airport,AO,KNP,15.4553194,-9.769370079,Angola
small_airport,Ndalatandos Airport,AO,NDF,14.97724247,-9.275188446,Angola
closed,Aroa Airport,PG,AOA,146.8,-9.0254,Papua New Guinea
small_airport,Annanberg Airport,PG,AOB,144.6358333,-4.904166667,Papua New Guinea
small_airport,Abou-Deïa Airport,TD,AOD,19.2874,11.4773,Chad
small_airport,Asapa Airport,PG,APP,148.1036111,-8.979166667,Papua New Guinea
small_airport,April River Airport,PG,APR,142.5401389,-4.676666667,Papua New Guinea
small_airport,Troll Airfield,AQ,QET,2.455581,-71.95559,Antarctica
small_airport,Girdwood Airport,US,AQY,-149.126007,60.966099,United States
small_airport,Bragado Airport,AR,QRF,-60.4803,-35.144,Argentina
small_airport,Caleta Olivia Airport,AR,CVI,-67.51860046,-46.43180084,Argentina
small_airport,Charata Airport,AR,CNT,-61.2103,-27.2164,Argentina
small_airport,General Villegas Airport,AR,VGS,-63,-35,Argentina
small_airport,Los Menucos Airport,AR,LMD,-68.074699,-40.817699,Argentina
closed,Saenz Peña Airport,AR,SZQ,-60.44829941,-26.81579971,Argentina
small_airport,Valcheta Airport,AR,VCF,-66.15000153,-40.70000076,Argentina
small_airport,Sunchales Aeroclub Airport,AR,NCJ,-61.5283,-30.9575,Argentina
small_airport,Carmen De Patagones Airport,AR,CPG,-62.9803,-40.7781,Argentina
small_airport,Termal Airport,AR,PRQ,-60.492222,-26.753611,Argentina
small_airport,Colonia Sarmiento Airport,AR,OLN,-68.999841,-45.582371,Argentina
small_airport,Aragip Airport,PG,ARP,149.4833333,-9.883333333,Papua New Guinea
closed,Asbury Park Neptune Air Terminal,US,ARX,-74.09083333,40.21930556,United States
small_airport,Tau Airport,AS,TAV,-169.5110016,-14.22920036,American Samoa
small_airport,Asirim Airport,PG,ASZ,150.3686111,-6.009722222,Papua New Guinea
small_airport,Namatanai Airport,PG,ATN,152.438,-3.6695,Papua New Guinea
small_airport,Aitape Airport,PG,ATP,142.3468056,-3.143611111,Papua New Guinea
small_airport,Lady Elliot Island Airstrip,AU,LYT,152.7156,-24.1129,Australia
small_airport,Agnew Airport,AU,AGW,142.1490021,-12.14560032,Australia
small_airport,Alroy Downs Airport,AU,AYD,136.0789948,-19.29080009,Australia
small_airport,Baniyala Airport,AU,BYX,136.227005,-13.19810009,Australia
small_airport,Coolibah Airport,AU,COB,130.9620056,-15.54829979,Australia
small_airport,Coorabie Airport,AU,CRJ,132.2960052,-31.89439964,Australia
small_airport,Carlton Hill Airport,AU,CRY,128.5339966,-15.50189972,Australia
small_airport,Cresswell Downs Airport,AU,CSD,135.9160004,-17.94799995,Australia
small_airport,Diamantina Lakes Airport,AU,DYM,141.1450043,-23.76169968,Australia
seaplane_base,Hayman Island Resort Seaplane Base,AU,HIS,148.8809967,-20.05999947,Australia
small_airport,Helenvale Airport,AU,HLV,145.2149963,-15.6857996,Australia
small_airport,Kimberley Downs Airport,AU,KBD,124.3550034,-17.39780045,Australia
small_airport,Kulgera Airport,AU,KGR,133.2920074,-25.84280014,Australia
small_airport,Miranda Downs Airport,AU,MWY,141.886002,-17.328899,Australia
small_airport,Camballin Airport,AU,MYO,124.2720032,-18.12470055,Australia
small_airport,Orchid Beach Airport,AU,OKB,153.3150024,-24.95940018,Australia
small_airport,Peppimenarti Airport,AU,PEP,130.0910034,-14.14420033,Australia
small_airport,Rockhampton Downs Airport,AU,RDA,135.201004,-18.95330048,Australia
small_airport,Sturt Creek Airport,AU,SSK,128.173996,-19.16640091,Australia
small_airport,Shaw River Airport,AU,SWB,119.3619995,-21.51029968,Australia
small_airport,Tom Price Airport,AU,TPR,117.8690033,-22.74600029,Australia
small_airport,Torwood Airport,AU,TWP,143.75,-17.36330032,Australia
small_airport,Springvale Airport,AU,ZVG,127.6699982,-17.78689957,Australia
small_airport,Aua Island Airport,PG,AUI,143.0647222,-1.460555556,Papua New Guinea
small_airport,Ambunti Airport,PG,AUJ,142.8231667,-4.215666667,Papua New Guinea
small_airport,Agaun Airport,PG,AUP,149.385667,-9.930833,Papua New Guinea
small_airport,Aumo Airport,PG,AUV,148.4452778,-5.731111111,Papua New Guinea
small_airport,Alowe Airport,GA,AWE,9.444,-0.545,Gabon
closed,Awar Airport,PG,AWR,144.853,-4.124,Papua New Guinea
medium_airport,Alxa Left Banner Bayanhot Airport,CN,AXF,105.58858,38.74831,China
small_airport,Kompiam Airport,PG,KPM,143.9247222,-5.381666667,Papua New Guinea
medium_airport,Buka Airport,PG,BUA,154.6730042,-5.422319889,Papua New Guinea
small_airport,Biaru Airport,PG,BRP,146.7594,-7.6693,Papua New Guinea
medium_airport,Chimbu Airport,PG,CMU,144.970993,-6.024290085,Papua New Guinea
small_airport,Munduku Airport,PG,MDM,143.4516,-4.6204,Papua New Guinea
small_airport,Kondobol Airport,PG,KPF,142.5049,-8.5336,Papua New Guinea
small_airport,Dinangat Airport,PG,DNU,146.6772,-6.1546,Papua New Guinea
small_airport,Doini Airport,PG,DOI,150.7218,-10.7009,Papua New Guinea
medium_airport,Daru Airport,PG,DAU,143.2079926,-9.086759567,Papua New Guinea
small_airport,Embessa Airport,PG,EMS,148.7628,-9.447,Papua New Guinea
small_airport,Edwaki Airport,PG,XYR,141.792234,-3.883986,Papua New Guinea
small_airport,Eliptamin Airport,PG,EPT,141.6779,-5.0412,Papua New Guinea
small_airport,Engati Airstrip,PG,EGA,146.1053,-6.9179,Papua New Guinea
small_airport,Emo River Airstrip,PG,EMO,148.0415,-9.1234,Papua New Guinea
small_airport,Erume Airport,PG,ERU,146.9747,-8.2538,Papua New Guinea
small_airport,Meselia Airport,PG,MFZ,149.1183,-6.1364,Papua New Guinea
small_airport,Feramin Airport,PG,FRQ,141.6988,-5.208,Papua New Guinea
small_airport,Frieda River Airport,PG,FAQ,141.960138,-4.610468,Papua New Guinea
small_airport,Fuma Airport,PG,FUM,142.4408,-6.3933,Papua New Guinea
medium_airport,Goroka Airport,PG,GKA,145.3919983,-6.081689835,Papua New Guinea
small_airport,Guari Airport,PG,GUG,146.8722,-8.1286,Papua New Guinea
small_airport,Garasa Airport,PG,GRL,147.213461,-7.980713,Papua New Guinea
medium_airport,Gurney Airport,PG,GUR,150.3339996,-10.3114996,Papua New Guinea
small_airport,Gusap Airport,PG,GAP,145.959047,-6.053196,Papua New Guinea
medium_airport,Girua Airport,PG,PNP,148.3090057,-8.80453968,Papua New Guinea
small_airport,Gasuke Airport,PG,GBC,141.7393,-6.1028,Papua New Guinea
small_airport,Habi Airport,PG,HBD,142.4893,-6.32,Papua New Guinea
small_airport,Heiweni Airport,PG,HNI,146.4276,-7.4223,Papua New Guinea
small_airport,Honinabi Airport,PG,HNN,142.1771,-16.2457,Papua New Guinea
medium_airport,Kimbe Airport,PG,HKN,150.4049988,-5.462170124,Papua New Guinea
small_airport,Haivaro Airport,PG,HIT,143.059,-6.9406,Papua New Guinea
small_airport,Imane Airport,PG,IMN,146.1072,-6.7524,Papua New Guinea
small_airport,Kungim Airport,PG,KGM,141.03,-5.671,Papua New Guinea
small_airport,Imonda Airport,PG,IMD,141.1573,-3.328,Papua New Guinea
small_airport,Ialibu Airport,PG,IAL,143.9944,-6.2782,Papua New Guinea
small_airport,Witu Airport,PG,WIU,149.440112,-4.689522,Papua New Guinea
small_airport,Yongai Airport,PG,KGH,147.4603,-8.5289,Papua New Guinea
small_airport,Losuia Airport,PG,LSA,151.0809937,-8.505820274,Papua New Guinea
small_airport,Kopiago Airport,PG,KPA,142.4977,-5.3883,Papua New Guinea
small_airport,Kiunga Airport,PG,UNG,141.2819977,-6.125710011,Papua New Guinea
small_airport,Kanainj Airport,PG,KNE,144.7072,-5.2903,Papua New Guinea
small_airport,Kikori Airport,PG,KRI,144.2500763,-7.424379826,Papua New Guinea
medium_airport,Kerema Airport,PG,KMA,145.7709961,-7.963610172,Papua New Guinea
small_airport,Kar Kar Airport,PG,KRX,145.9404,-4.557,Papua New Guinea
small_airport,Aropa Airport,PG,KIE,155.728139,-6.305417,Papua New Guinea
small_airport,Kuri Airport,PG,KUQ,143.276111,-7.135083,Papua New Guinea
medium_airport,Kavieng Airport,PG,KVG,150.8079987,-2.579400063,Papua New Guinea
small_airport,Londolovit Airport,PG,LNV,152.6289978,-3.043610096,Papua New Guinea
small_airport,Lab Lab Airport,PG,LAB,148.0566,-5.7204,Papua New Guinea
small_airport,Lowai Airport,PG,LWI,146.6458,-6.3344,Papua New Guinea
small_airport,Leron Plains Airport,PG,LPN,146.3434,-6.3917,Papua New Guinea
small_airport,Lese Airport,PG,LNG,146.2765,-8.2799,Papua New Guinea
small_airport,Long Island Airport,PG,LSJ,147.0177,-5.3604,Papua New Guinea
seaplane_base,Yas Island Seaplane Base,AE,AYM,54.6103,24.467,United Arab Emirates
small_airport,Manari Airport,PG,MRM,147.6219,-9.1908,Papua New Guinea
small_airport,Morobe Airport,PG,OBM,147.59,-7.74,Papua New Guinea
medium_airport,Madang Airport,PG,MAG,145.7890015,-5.207079887,Papua New Guinea
medium_airport,Mount Hagen Kagamuga Airport,PG,HGU,144.2960052,-5.826789856,Papua New Guinea
small_airport,Mougulu Airport,PG,GUV,142.420775,-6.280859,Papua New Guinea
medium_airport,Mendi Airport,PG,MDU,143.656998,-6.14774,Papua New Guinea
medium_airport,Momote Airport,PG,MAS,147.423996,-2.06189,Papua New Guinea
small_airport,Moro Airport,PG,MXH,143.2380066,-6.363329887,Papua New Guinea
small_airport,Misima Island Airport,PG,MIS,152.8379974,-10.6892004,Papua New Guinea
small_airport,Marawaka Airport,PG,MWG,145.8849,-6.9736,Papua New Guinea
small_airport,Nankina Airport,PG,NKN,146.4533,-5.837,Papua New Guinea
small_airport,Negarbo(Negabo) Airport,PG,GBF,144.703058,-6.567778,Papua New Guinea
small_airport,Manguna Airport,PG,MFO,151.792333,-5.577778,Papua New Guinea
small_airport,Kasonombe Airport,PG,KSB,146.9859,-6.3819,Papua New Guinea
small_airport,Nomane Airport,PG,NMN,145.070667,-6.32183,Papua New Guinea
small_airport,Nambaiyufa Airport,PG,NBA,145.2424,-6.2412,Papua New Guinea
medium_airport,Nadzab Airport,PG,LAE,146.725977,-6.569803,Papua New Guinea
small_airport,Konge Airport,PG,KGB,147.2152,-6.2239,Papua New Guinea
small_airport,Oksapmin Airport,PG,OKP,142.2259,-5.2261,Papua New Guinea
small_airport,Komako Airport,PG,HOC,145.8827,-7.3984,Papua New Guinea
small_airport,Komaio Airport,PG,KCJ,143.5952,-7.2714,Papua New Guinea
small_airport,Koroba Airport,PG,KDE,142.7441,-5.6952,Papua New Guinea
small_airport,Open Bay Airport,PG,OPB,151.696195,-4.794727,Papua New Guinea
small_airport,Pangoa Airport,PG,PGB,141.5605,-7.0226,Papua New Guinea
small_airport,Pangia Airport,PG,PGN,144.1084,-6.386,Papua New Guinea
small_airport,Mapoda Airport,PG,MPF,143.1694,-7.979,Papua New Guinea
small_airport,Pumani Airport,PG,PMN,149.4766,-9.7469,Papua New Guinea
large_airport,Port Moresby Jacksons International Airport,PG,POM,147.2200012,-9.443380356,Papua New Guinea
small_airport,Sopu Airport,PG,SPH,147.1659,-8.3038,Papua New Guinea
small_airport,Sialum Airport,PG,SXA,147.5955,-6.0908,Papua New Guinea
small_airport,Rumginae Airport,PG,RMN,141.2716667,-5.897222222,Papua New Guinea
small_airport,Karimui Airport,PG,KMR,144.823,-6.4921,Papua New Guinea
small_airport,Maramuni Airport,PG,MWI,143.4829,-5.13,Papua New Guinea
small_airport,May River Airstrip,PG,MRH,141.785,-4.3615,Papua New Guinea
small_airport,Suabi Airport,PG,SBE,142.2783333,-6.104444444,Papua New Guinea
small_airport,Simberi Airport,PG,NIS,151.9977778,-2.662222222,Papua New Guinea
small_airport,Sila Airport,PG,SIL,148.38925,-9.073555556,Papua New Guinea
small_airport,Sabah Airport,PG,SBV,155.0489,-5.5765,Papua New Guinea
small_airport,Simbai Airport,PG,SIM,144.5447222,-5.278611111,Papua New Guinea
small_airport,Selbang Airport,PG,SBC,141.752,-5.315,Papua New Guinea
small_airport,Sepik Plains Airport,PG,SPV,143.6734,-3.8821,Papua New Guinea
small_airport,Sauren Airport,PG,SXW,148.8543,-5.9701,Papua New Guinea
small_airport,Masa Airport,PG,MBV,147.591,-6.345,Papua New Guinea
small_airport,Tari Airport,PG,TIZ,142.947998,-5.84499979,Papua New Guinea
small_airport,Tabubil Airport,PG,TBG,141.225998,-5.27861,Papua New Guinea
small_airport,Tapini Airport,PG,TPI,146.9891667,-8.356666667,Papua New Guinea
medium_airport,Tokua Airport,PG,RAB,152.3800049,-4.340459824,Papua New Guinea
small_airport,Tekin Airport,PG,TKW,142.1651944,-5.243666667,Papua New Guinea
small_airport,Tep Tep Airport,PG,TEP,146.5595,-5.9553,Papua New Guinea
small_airport,Tsewi Airport,PG,TSW,146.1272,-7.0695,Papua New Guinea
small_airport,Tarakbits Airport,PG,TRJ,141.0421,-5.614,Papua New Guinea
small_airport,Tawa Airport,PG,TWY,146.1067,-7.4463,Papua New Guinea
small_airport,Tekadu Airport,PG,TKB,146.5503,-7.6808,Papua New Guinea
small_airport,Aiyura Airport,PG,AYU,145.9041667,-6.338055556,Papua New Guinea
small_airport,Umba Airport,PG,UMC,145.966,-7.0214,Papua New Guinea
small_airport,Uroubi Airport,PG,URU,148.5591,-9.5162,Papua New Guinea
small_airport,Upiara Airport,PG,UPR,142.6503,-8.5411,Papua New Guinea
small_airport,Uvol Airport,PG,UVO,150.9557,-6.0178,Papua New Guinea
small_airport,Talasea Airport,PG,TLW,150.0089,-5.2726,Papua New Guinea
small_airport,Torembi Airport,PG,TCJ,143.1329,-4.0165,Papua New Guinea
medium_airport,Vanimo Airport,PG,VAI,141.3028,-2.6926,Papua New Guinea
small_airport,Tonu Airport,PG,TON,155.4326,-6.6552,Papua New Guinea
small_airport,Wabo Airport,PG,WAO,145.0751111,-6.989444444,Papua New Guinea
medium_airport,Wapenamanda Airport,PG,WBM,143.8950043,-5.643300056,Papua New Guinea
small_airport,Wawoi Falls Airport,PG,WAJ,142.6557,-6.9523,Papua New Guinea
medium_airport,Wewak International Airport,PG,WWK,143.6690063,-3.583830118,Papua New Guinea
small_airport,Wonenara Airport,PG,WOA,145.8919444,-6.796861111,Papua New Guinea
small_airport,Wakunai Airport,PG,WKN,155.2223,-5.8603,Papua New Guinea
small_airport,Wasu Airport,PG,WSU,147.1982253,-5.961709449,Papua New Guinea
small_airport,Woitape Airport,PG,WTP,147.2525,-8.545833333,Papua New Guinea
small_airport,Wau Airport,PG,WUG,146.7186111,-7.345555556,Papua New Guinea
small_airport,Yeva Airport,PG,YVD,146.188,-7.548,Papua New Guinea
small_airport,Sim Airport,PG,SMJ,146.9273,-7.75,Papua New Guinea
small_airport,Weam Airport,PG,WEP,141.1381,-8.6184,Papua New Guinea
seaplane_base,Arugam Bay SPB,LK,AYY,81.82388889,6.86,Sri Lanka
small_airport,Yalumet Airport,PG,KYX,147.0117,-6.09,Papua New Guinea
small_airport,Yasuru Airport,PG,KSX,146.1813,-6.6015,Papua New Guinea
closed,Zahn's Airport,US,AYZ,-73.4,40.71,United States
small_airport,Wasum Airport,PG,WUM,149.337,-6.0491,Papua New Guinea
medium_airport,Zabrat Airport,AZ,ZXT,49.97680664,40.49554222,Azerbaijan
heliport,Lava Falls Heliport,US,HAE,-113.0920029,36.1916008,United States
small_airport,Amazon Bay Airport,PG,AZB,149.3383333,-10.29916667,Papua New Guinea
small_airport,Bali Airport,PG,BAJ,149.1333333,-4.883333333,Papua New Guinea
